order_id,date,store_id,item_id,account_id,quantity,discount,status
2771,2024-10-02,3,2,3,29.0,25.0,Shipped
2772,2024-11-16,5,10,9,55.0,21.0,Shipped
2773,2023-08-27,10,5,4,91.82806895628146,15.0,Shipped
2774,2024-05-25,6,3,7,87.0,25.0,Pending
2775,2024-06-28,9,7,2,33.10308961165394,19.0,Shipped
2776,2024-10-26,3,6,4,18.0,25.0,Shipped
2777,2023-11-17,2,5,6,71.0,25.0,Shipped
2778,2023-06-02,9,9,9,117.10702191244452,18.0,Shipped
2779,2024-12-27,3,1,7,9.06795168525758,20.0,Shipped
2780,2024-04-18,9,9,6,73.0,12.0,Shipped
2781,2024-08-12,10,8,8,19.453641480827145,16.0,Shipped
2782,2024-08-02,2,10,6,75.39448457038351,15.0,Shipped
2783,2024-06-16,1,1,7,83.01139561393727,19.0,Shipped
2784,2023-01-10,10,5,10,72.8621029981724,16.0,Shipped
2785,2024-12-20,9,5,9,87.17555354133717,26.0,Shipped
2786,2024-11-07,1,10,8,31.0,20.0,Shipped
2787,2024-02-07,4,6,3,105.60563613653588,19.0,Shipped
2788,2024-07-07,9,8,10,4.891248977939031,27.0,Shipped
2789,2023-01-08,6,4,1,21.3920875764498,19.0,Shipped
2790,2023-07-13,10,7,5,52.90659146584629,23.0,Shipped
2791,2024-12-25,1,9,5,66.94784113850032,24.0,Shipped
2792,2024-04-30,6,9,2,15.0,15.0,Shipped
2793,2024-07-26,10,10,9,106.9696528491772,22.0,Shipped
2794,2023-08-30,9,10,7,8.826754225376336,21.0,Shipped
2795,2024-06-17,3,6,9,99.9880174224892,22.0,Shipped
2796,2023-01-09,1,5,10,42.71530416592385,18.0,Shipped
2797,2024-10-25,8,10,4,77.0,15.0,Shipped
2798,2024-02-11,1,8,4,53.248191359694665,18.0,Pending
2799,2023-09-03,5,7,1,5.0,20.0,Shipped
2800,2024-06-25,8,8,10,1.2158420070059635,27.0,Pending
2801,2024-06-07,8,7,8,28.427204753886084,12.0,Shipped
2802,2024-04-05,6,10,8,2.0,23.0,Pending
2803,2023-12-28,2,10,1,65.71620003682203,16.0,Shipped
2804,2023-10-07,4,4,6,46.0,13.0,Shipped
2805,2023-07-12,8,2,2,55.45784807335497,22.0,Shipped
2806,2023-09-09,6,6,7,31.0,13.0,Shipped
2807,2023-06-27,10,3,1,110.79696199252992,17.0,Shipped
2808,2023-02-18,2,9,3,75.27580199850061,21.0,Shipped
2809,2024-01-23,9,9,3,52.23916222467277,13.0,Pending
2810,2023-09-25,9,5,3,55.0,22.0,Shipped
2811,2024-10-28,10,1,6,39.0,19.0,Shipped
2812,2024-03-31,2,8,6,32.0,24.0,Shipped
2813,2024-05-28,4,1,10,91.0,13.0,Shipped
2814,2023-06-02,2,4,6,93.85035283348401,17.0,Shipped
2815,2023-07-13,7,9,10,12.92107709481282,9.0,Shipped
2816,2023-09-14,4,9,4,44.0,23.0,Shipped
2817,2024-11-08,3,7,4,51.0,23.0,Shipped
2818,2023-04-15,7,8,1,13.0,15.0,Shipped
2819,2023-02-21,6,8,9,22.24350279823212,22.0,Shipped
2820,2023-11-04,7,9,1,75.0,25.0,Shipped
2821,2024-07-31,6,9,6,61.45464166506963,20.0,Shipped
2822,2023-01-08,1,8,10,25.68476803338345,17.0,Shipped
2823,2024-12-08,1,9,9,66.54010466037562,27.0,Pending
2824,2024-11-29,6,3,3,4.0,28.0,Shipped
2825,2023-06-08,10,2,9,102.58267219498816,22.0,Shipped
2826,2023-01-14,6,10,7,104.92779996036911,16.0,Shipped
2827,2023-01-18,7,4,10,121.44900729679499,25.0,Shipped
2828,2024-02-13,7,3,9,62.05077069384078,24.0,Shipped
2829,2024-09-06,7,8,3,71.0,25.0,Shipped
2830,2023-06-25,4,5,6,110.35299223983547,21.0,Shipped
2831,2023-06-17,9,9,10,77.60987408862103,16.0,Shipped
2832,2024-09-07,8,3,10,15.0,22.0,Shipped
2833,2024-02-20,1,4,8,55.23364683462494,21.0,Shipped
2834,2024-06-05,5,2,10,23.40267658048399,11.0,Pending
2835,2024-01-17,6,7,8,2.2742431156820806,19.0,Shipped
2836,2023-09-13,1,7,6,39.0,24.0,Shipped
2837,2023-03-13,4,10,8,10.0,22.0,Shipped
2838,2023-06-29,1,6,2,8.622762378879012,19.0,Shipped
2839,2024-08-05,10,9,10,8.069352154869485,18.0,Shipped
2840,2023-07-22,1,3,8,32.9961507969,19.0,Shipped
2841,2024-02-16,5,7,9,96.40382148288155,22.0,Shipped
2842,2023-10-22,2,2,4,67.0,21.0,Pending
2843,2024-10-29,8,1,6,1.0,20.0,Shipped
2844,2023-06-11,1,10,9,58.493524965624935,23.0,Shipped
2845,2023-03-29,1,7,3,98.0,29.0,Shipped
2846,2023-09-29,3,1,1,26.0,16.0,Shipped
2847,2024-04-17,2,3,8,24.0,12.0,Shipped
2848,2023-11-08,10,2,4,29.0,17.0,Shipped
2849,2023-05-16,1,10,4,17.0,29.0,Shipped
2850,2023-07-19,10,3,1,11.856222688936516,19.0,Shipped
2851,2024-11-01,10,7,2,79.0,11.0,Pending
2852,2023-01-11,7,10,7,2.5936760690319414,18.0,Shipped
2853,2024-09-13,3,3,7,66.0,25.0,Pending
2854,2023-08-07,9,10,6,115.67282926282553,22.0,Shipped
2855,2023-02-15,10,9,10,11.649195109177704,13.0,Shipped
2856,2023-03-29,10,2,2,63.0,13.0,Shipped
2857,2024-06-20,4,4,10,66.23494267106248,18.0,Shipped
2858,2024-05-27,4,4,3,8.0,13.0,Shipped
2859,2024-10-17,6,10,8,90.0,23.0,Shipped
2860,2024-10-28,1,2,5,68.0,23.0,Shipped
2861,2023-06-15,8,8,1,4.405745375721328,24.0,Shipped
2862,2023-04-08,6,10,4,86.0,14.0,Shipped
2863,2024-11-28,8,7,9,69.0,22.0,Pending
2864,2023-08-02,6,10,5,14.147950850313201,19.0,Shipped
2865,2024-04-20,5,8,1,72.0,19.0,Shipped
2866,2023-06-07,6,3,9,111.76820423933098,16.0,Shipped
2867,2023-01-08,2,8,9,115.00602026107944,16.0,Shipped
2868,2024-04-18,5,8,5,30.0,22.0,Shipped
2869,2023-07-20,10,6,3,7.879228674778298,19.0,Shipped
2870,2024-01-28,6,3,7,103.81877982414653,20.0,Shipped
2871,2023-12-23,5,6,9,79.435846140931,17.0,Shipped
2872,2023-08-16,10,4,1,107.74764668727025,17.0,Shipped
2873,2024-11-26,4,3,10,64.0,17.0,Pending
2874,2024-10-25,7,8,1,55.0,22.0,Shipped
2875,2024-03-03,10,9,5,10.0,19.0,Shipped
2876,2023-12-01,9,1,6,80.84241633478551,14.0,Shipped
2877,2024-06-29,8,2,5,27.46276567386662,19.0,Pending
2878,2024-08-17,1,2,1,97.38447451294408,16.0,Shipped
2879,2023-06-02,10,10,1,50.751483312091125,20.0,Pending
2880,2023-05-17,3,9,6,89.0,22.0,Shipped
2881,2024-09-11,10,5,3,55.0,18.0,Shipped
2882,2023-06-27,10,4,8,20.59713487210815,23.0,Shipped
2883,2023-07-16,2,5,4,42.41867694575423,25.0,Shipped
2884,2024-09-12,9,8,3,40.0,19.0,Shipped
2885,2023-02-06,10,4,8,69.49178242689443,20.0,Shipped
2886,2024-03-16,8,9,1,7.0,16.0,Shipped
2887,2023-07-12,1,5,2,113.41366828276267,18.0,Shipped
2888,2024-07-03,4,6,5,95.98332152138316,16.0,Shipped
2889,2024-05-23,1,2,8,72.0,25.0,Shipped
2890,2024-06-07,5,10,2,77.21095549495139,16.0,Shipped
2891,2024-11-15,8,5,10,56.0,23.0,Shipped
2892,2023-07-29,3,9,5,70.3477481149802,16.0,Shipped
2893,2023-11-09,6,6,2,29.0,11.0,Shipped
2894,2024-09-25,6,8,9,38.0,18.0,Pending
2895,2024-07-28,8,2,7,73.31572778971096,25.0,Shipped
2896,2024-11-22,9,2,4,13.0,19.0,Shipped
2897,2024-08-08,1,2,8,42.06556704028238,17.0,Shipped
2898,2024-03-05,4,3,8,94.0,11.0,Shipped
2899,2023-06-16,6,5,7,71.08150635953716,23.0,Shipped
2900,2024-01-15,4,5,8,106.39361303051047,20.0,Shipped
2901,2024-10-01,10,5,9,45.0,13.0,Shipped
2902,2023-03-09,9,5,2,15.0,23.0,Shipped
2903,2024-11-29,10,10,6,13.0,25.0,Shipped
2904,2023-05-27,3,10,1,56.0,23.0,Shipped
2905,2023-08-22,10,7,10,19.38319556325981,17.0,Shipped
2906,2023-01-19,1,3,5,3.5234685392324643,21.0,Shipped
2907,2024-03-03,4,3,8,63.0,19.0,Shipped
2908,2024-09-18,10,4,7,79.0,23.0,Shipped
2909,2024-02-19,8,7,9,4.756017130422279,25.0,Shipped
2910,2023-03-24,1,2,5,45.0,27.0,Shipped
2911,2024-09-13,9,5,3,87.0,25.0,Shipped
2912,2023-08-12,1,2,8,84.00039804352775,22.0,Pending
2913,2023-11-04,10,4,5,80.0,15.0,Shipped
2914,2024-04-21,6,1,4,57.0,17.0,Shipped
2915,2024-08-06,10,7,1,103.69180366175078,28.0,Shipped
2916,2024-05-17,9,10,4,5.0,15.0,Shipped
2917,2023-07-04,5,7,9,11.827039126027088,20.0,Shipped
2918,2024-07-17,4,4,4,19.981183516960492,10.0,Shipped
2919,2023-03-26,3,8,1,53.0,14.0,Shipped
2920,2023-10-17,10,5,2,10.0,19.0,Shipped
2921,2023-08-26,9,10,4,69.61355986109501,23.0,Shipped
2922,2024-10-13,1,10,8,96.0,23.0,Shipped
2923,2023-11-10,2,3,1,34.0,22.0,Shipped
2924,2023-09-07,2,7,8,19.0,11.0,Shipped
2925,2024-11-30,1,10,1,10.0,29.0,Shipped
2926,2023-01-06,7,5,8,44.8812150811617,16.0,Shipped
2927,2023-10-01,2,8,1,49.0,22.0,Shipped
2928,2023-05-31,1,2,3,9.0,26.0,Shipped
2929,2023-02-24,2,6,4,52.082589267493304,20.0,Shipped
2930,2024-04-20,5,5,10,23.0,18.0,Shipped
2931,2023-11-13,5,6,7,31.0,22.0,Shipped
2932,2024-03-30,8,5,7,70.0,22.0,Shipped
2933,2023-03-18,7,10,4,94.0,28.0,Shipped
2934,2024-07-12,9,5,8,14.963715228921114,26.0,Shipped
2935,2023-01-04,1,7,2,37.34522016769553,17.0,Shipped
2936,2024-03-05,6,7,9,34.0,10.0,Shipped
2937,2023-04-27,4,8,4,32.0,20.0,Shipped
2938,2023-09-29,6,9,9,38.0,19.0,Shipped
2939,2024-08-27,1,4,1,28.293785660149958,17.0,Shipped
2940,2024-03-27,5,3,8,54.0,24.0,Shipped
2941,2023-05-07,9,6,3,4.0,18.0,Shipped
2942,2023-09-28,7,1,2,33.0,22.0,Shipped
2943,2024-08-13,6,2,3,53.01881277180736,16.0,Shipped
2944,2023-09-06,7,8,2,80.0,13.0,Shipped
2945,2024-06-16,3,5,9,83.1177865105482,13.0,Shipped
2946,2024-04-12,4,8,4,2.0,27.0,Shipped
2947,2024-08-22,8,9,4,23.668698818663835,27.0,Shipped
2948,2023-03-31,4,9,4,61.0,25.0,Shipped
2949,2024-04-07,10,5,9,15.0,25.0,Shipped
2950,2023-07-22,10,6,9,86.50460990556483,24.0,Shipped
2951,2023-11-04,2,4,7,29.0,20.0,Shipped
2952,2024-01-10,2,8,4,54.14029016411749,22.0,Pending
2953,2024-07-02,6,8,10,16.127449500736024,26.0,Shipped
2954,2024-04-21,4,7,7,3.0,19.0,Shipped
2955,2023-12-15,10,3,4,32.74680156452286,14.0,Shipped
2956,2023-03-09,4,4,3,12.0,28.0,Shipped
2957,2024-05-01,3,8,8,78.0,26.0,Pending
2958,2023-12-30,6,10,3,104.21828026131116,19.0,Shipped
2959,2024-09-11,1,7,2,88.0,26.0,Shipped
2960,2024-09-23,7,2,2,84.0,28.0,Shipped
2961,2023-11-21,4,7,1,82.0,19.0,Shipped
2962,2024-11-29,3,4,6,99.0,18.0,Shipped
2963,2023-02-07,8,4,2,75.55159789220133,18.0,Shipped
2964,2023-02-21,10,10,10,16.805625452266895,22.0,Pending
2965,2024-12-02,3,7,1,47.53878962094074,15.0,Shipped
2966,2024-12-31,10,6,1,40.68681625442618,20.0,Shipped
2967,2023-11-01,8,6,6,41.0,12.0,Shipped
2968,2024-03-21,6,9,7,49.0,18.0,Shipped
2969,2023-07-09,9,8,7,99.37200626124226,14.0,Shipped
2970,2024-02-18,7,2,10,66.08875644746685,18.0,Pending
2971,2023-10-03,3,7,9,49.0,24.0,Shipped
2972,2024-12-24,9,7,2,16.7331802028862,16.0,Shipped
2973,2023-12-27,9,10,7,23.228035699576925,19.0,Pending
2974,2023-11-11,10,8,10,2.0,21.0,Shipped
2975,2023-07-12,7,5,5,56.97550216342722,21.0,Shipped
2976,2024-06-07,3,10,7,94.12597319554814,20.0,Shipped
2977,2023-04-17,5,8,7,79.0,10.0,Shipped
2978,2024-08-13,10,1,5,109.51572471937273,26.0,Shipped
2979,2023-09-26,3,2,4,89.0,12.0,Shipped
2980,2024-06-30,6,6,6,110.94258812508184,20.0,Shipped
2981,2024-06-23,9,8,7,111.30546752322057,12.0,Shipped
2982,2024-03-31,3,3,3,37.0,12.0,Shipped
2983,2023-12-01,1,7,7,52.54240220851361,17.0,Shipped
2984,2024-10-21,2,8,4,61.0,18.0,Shipped
2985,2024-04-22,6,5,7,79.0,20.0,Shipped
2986,2023-04-12,8,9,7,80.0,22.0,Shipped
2987,2024-11-15,6,3,6,72.0,19.0,Shipped
2988,2024-09-04,2,3,7,24.0,12.0,Pending
2989,2024-10-30,8,5,8,93.0,18.0,Shipped
2990,2024-12-11,2,6,8,112.15515087271636,10.0,Shipped
2991,2023-07-13,3,7,5,29.099560663963963,12.0,Pending
2992,2024-12-29,1,4,1,95.64974561033578,18.0,Shipped
2993,2024-01-27,8,6,4,99.59864148978909,23.0,Shipped
2994,2023-03-09,8,10,8,85.0,28.0,Shipped
2995,2023-06-14,5,5,9,90.75817078596506,17.0,Shipped
2996,2024-06-08,10,7,5,7.87808908366749,12.0,Shipped
2997,2024-07-31,9,7,6,104.34961173289184,18.0,Shipped
2998,2023-04-19,3,4,8,18.0,20.0,Shipped
2999,2023-08-16,4,1,3,118.63937711922294,17.0,Shipped
3000,2024-11-08,1,5,3,48.0,19.0,Shipped
3001,2023-08-13,4,7,2,60.4091613944062,11.0,Shipped
3002,2024-06-21,4,1,1,30.905290105526007,22.0,Shipped
3003,2024-02-21,4,7,5,62.8202159925221,21.0,Shipped
3004,2023-12-03,1,2,4,99.40083647521594,25.0,Pending
3005,2023-01-23,7,10,3,76.51575610989057,17.0,Shipped
3006,2023-03-14,5,6,6,13.0,16.0,Shipped
3007,2023-03-02,3,6,3,84.0,19.0,Shipped
3008,2024-11-27,4,5,5,15.0,27.0,Shipped
3009,2024-05-28,2,4,3,77.0,25.0,Shipped
3010,2024-10-30,8,9,1,42.0,14.0,Shipped
3011,2024-09-11,9,3,7,68.0,17.0,Shipped
3012,2024-01-11,8,7,9,50.58784387911105,7.0,Shipped
3013,2023-10-21,1,5,7,25.0,23.0,Shipped
3014,2024-11-10,9,1,1,13.0,26.0,Shipped
3015,2024-12-29,7,4,7,33.0906010304885,24.0,Shipped
3016,2024-08-26,6,9,1,32.263085750759544,16.0,Shipped
3017,2023-05-18,4,6,2,50.0,14.0,Shipped
3018,2023-07-01,4,9,2,41.298593429060446,20.0,Pending
3019,2024-12-25,2,8,2,71.10962725075179,22.0,Shipped
3020,2024-01-08,10,3,8,23.215284081679787,29.0,Shipped
3021,2024-06-13,8,6,8,71.88549368927893,21.0,Shipped
3022,2023-01-26,8,8,5,109.82909816845644,26.0,Shipped
3023,2024-08-24,10,2,7,19.379003519585357,20.0,Shipped
3024,2024-06-25,10,9,6,77.51309120796319,22.0,Shipped
3025,2024-09-30,8,1,8,25.0,14.0,Shipped
3026,2023-12-16,4,9,1,108.58891502334195,21.0,Shipped
3027,2023-10-31,8,10,4,42.0,30.0,Shipped
3028,2024-05-17,2,6,4,24.0,23.0,Shipped
3029,2023-03-13,4,2,4,63.0,22.0,Shipped
3030,2024-05-12,2,1,10,55.0,21.0,Pending
3031,2023-11-09,10,9,7,35.0,25.0,Pending
3032,2024-10-23,10,5,9,75.0,16.0,Shipped
3033,2024-03-30,1,10,6,40.0,27.0,Shipped
3034,2023-06-12,5,8,3,3.387726891212422,8.0,Shipped
3035,2023-02-04,3,4,10,35.42053070177827,13.0,Shipped
3036,2023-09-30,2,2,3,42.0,19.0,Shipped
3037,2023-11-23,8,3,4,59.0,29.0,Shipped
3038,2024-02-18,10,2,9,12.441178554437458,20.0,Shipped
3039,2023-08-22,5,2,3,72.46292326214892,22.0,Shipped
3040,2023-04-06,8,2,7,25.0,16.0,Pending
3041,2023-11-15,6,3,10,38.0,24.0,Shipped
3042,2023-08-16,6,1,6,56.21627631066858,25.0,Shipped
3043,2024-08-11,10,9,3,83.6295258443428,23.0,Shipped
3044,2024-11-01,9,10,2,34.0,19.0,Shipped
3045,2023-02-15,8,2,9,10.833518400511071,22.0,Shipped
3046,2024-02-13,10,4,2,10.347503280306197,26.0,Shipped
3047,2024-08-03,9,2,2,107.38536424741652,24.0,Shipped
3048,2024-06-29,9,2,9,41.34745907775577,11.0,Shipped
3049,2023-03-02,3,5,3,62.0,16.0,Shipped
3050,2023-08-03,10,8,5,43.565725224426146,26.0,Shipped
3051,2023-01-06,2,7,4,80.95530713620082,15.0,Shipped
3052,2023-04-11,6,8,5,45.0,23.0,Shipped
3053,2024-03-03,4,10,7,21.0,14.0,Shipped
3054,2024-08-24,9,4,1,26.12687361626383,12.0,Shipped
3055,2023-07-31,6,4,10,47.495722616966304,28.0,Shipped
3056,2024-02-06,4,4,10,53.885756876213854,16.0,Shipped
3057,2024-01-26,5,9,4,56.37212570543739,17.0,Shipped
3058,2023-10-09,5,7,5,18.0,21.0,Shipped
3059,2023-11-22,6,1,10,57.0,16.0,Shipped
3060,2024-09-14,8,4,3,5.0,16.0,Shipped
3061,2023-05-24,10,5,2,98.0,16.0,Shipped
3062,2023-08-25,5,1,5,71.93896087173447,11.0,Pending
3063,2023-11-14,6,5,6,63.0,21.0,Shipped
3064,2023-03-03,10,7,9,100.0,22.0,Shipped
3065,2023-10-26,7,3,10,85.0,28.0,Shipped
3066,2023-03-17,5,7,2,15.0,25.0,Shipped
3067,2024-01-07,7,5,3,94.09125517941379,16.0,Shipped
3068,2023-06-21,3,8,7,77.66714008129011,15.0,Pending
3069,2024-10-11,3,5,7,45.0,30.0,Shipped
3070,2023-08-27,2,8,5,108.9317768300215,13.0,Shipped
3071,2024-04-04,3,7,1,59.0,19.0,Pending
3072,2024-11-24,1,4,4,88.0,18.0,Shipped
3073,2023-07-02,9,6,3,11.68688378769486,27.0,Shipped
3074,2023-10-11,4,9,8,19.0,19.0,Shipped
3075,2023-10-11,6,8,8,3.0,24.0,Shipped
3076,2023-04-02,10,5,8,61.0,15.0,Shipped
3077,2024-05-24,2,10,1,71.0,27.0,Shipped
3078,2023-11-29,4,2,10,41.0,18.0,Shipped
3079,2023-01-30,2,5,6,23.048169068271317,23.0,Shipped
3080,2024-06-18,3,8,10,103.19063288707997,22.0,Shipped
3081,2023-05-14,1,9,3,6.0,19.0,Shipped
3082,2023-07-17,3,2,7,79.37281672740963,20.0,Shipped
3083,2023-02-11,2,4,1,71.52788884510313,19.0,Shipped
3084,2024-06-17,2,10,5,67.80817184149512,17.0,Shipped
3085,2023-12-16,2,8,3,33.84422632732504,22.0,Shipped
3086,2024-10-11,10,7,5,2.0,13.0,Shipped
3087,2023-05-18,8,2,2,85.0,22.0,Shipped
3088,2024-08-05,3,7,5,45.069153707366944,28.0,Shipped
3089,2023-07-22,3,2,6,58.36143712638724,19.0,Shipped
3090,2023-07-18,4,4,5,107.32825629854561,12.0,Pending
3091,2023-10-18,4,9,10,72.0,19.0,Shipped
3092,2023-04-09,3,2,10,66.0,16.0,Shipped
3093,2023-12-15,4,8,1,11.571195059584136,20.0,Shipped
3094,2023-05-22,10,6,2,38.0,14.0,Shipped
3095,2024-04-05,3,3,9,12.0,18.0,Shipped
3096,2024-03-11,9,1,8,2.0,20.0,Shipped
3097,2023-03-01,10,8,7,75.0,18.0,Shipped
3098,2024-03-20,7,3,2,43.0,30.0,Shipped
3099,2023-04-03,9,5,8,40.0,19.0,Pending
3100,2023-12-13,3,10,6,42.36860935485524,14.0,Shipped
3101,2023-12-28,3,3,6,47.589153715390246,26.0,Shipped
3102,2023-11-25,5,1,3,97.0,11.0,Shipped
3103,2023-08-01,4,3,6,106.91269576294934,9.0,Shipped
3104,2024-02-15,8,6,4,52.561858446667905,25.0,Shipped
3105,2024-01-26,10,2,2,83.3046673711771,24.0,Shipped
3106,2024-10-25,2,2,10,51.0,27.0,Pending
3107,2023-10-29,2,8,10,76.0,14.0,Shipped
3108,2023-08-30,3,2,10,14.124674956594696,22.0,Shipped
3109,2023-06-30,5,1,5,126.85168585400599,21.0,Shipped
3110,2023-06-10,2,9,7,2.2211172512933284,23.0,Shipped
3111,2024-06-24,4,10,6,71.46371873665963,15.0,Shipped
3112,2024-08-19,2,9,5,109.01000736000474,16.0,Shipped
3113,2023-03-08,2,8,2,42.0,19.0,Shipped
3114,2023-08-22,8,6,7,68.28000467923226,15.0,Shipped
3115,2023-09-08,6,6,8,79.0,25.0,Pending
3116,2023-02-25,1,2,6,34.06921129894202,24.0,Shipped
3117,2023-08-04,10,10,10,79.77607335516498,16.0,Shipped
3118,2024-01-14,1,6,7,12.136617855480655,16.0,Shipped
3119,2023-02-14,2,4,2,74.5032749086107,17.0,Pending
3120,2023-06-09,6,3,2,15.327500727389172,19.0,Shipped
3121,2024-10-09,6,6,4,17.0,18.0,Pending
3122,2023-05-03,1,1,1,49.0,28.0,Shipped
3123,2023-12-29,6,9,10,99.12138070664689,11.0,Pending
3124,2023-12-26,2,10,4,9.741814973863189,19.0,Shipped
3125,2023-11-15,7,1,6,27.0,20.0,Shipped
3126,2024-09-18,4,2,10,71.0,19.0,Shipped
3127,2023-12-30,3,10,5,93.36756807639581,11.0,Shipped
3128,2023-02-02,6,7,10,116.21036474074684,33.0,Shipped
3129,2023-08-06,5,5,7,93.9355898076556,19.0,Shipped
3130,2024-02-27,5,6,3,44.099506260415886,22.0,Shipped
3131,2023-01-04,10,10,4,42.75683735927488,14.0,Shipped
3132,2024-04-17,2,3,10,48.0,25.0,Shipped
3133,2024-11-27,3,1,3,3.0,23.0,Shipped
3134,2024-06-06,10,3,3,56.50146278914456,26.0,Shipped
3135,2024-04-22,1,7,9,92.0,21.0,Shipped
3136,2024-10-23,4,9,9,67.0,21.0,Shipped
3137,2023-09-21,7,10,5,16.0,23.0,Shipped
3138,2023-04-22,4,7,6,80.0,27.0,Shipped
3139,2024-08-19,7,8,5,92.51960129815042,12.0,Pending
3140,2023-09-15,7,1,6,80.0,14.0,Shipped
3141,2023-05-22,1,3,8,54.0,24.0,Shipped
3142,2023-03-11,5,2,6,68.0,19.0,Shipped
3143,2024-08-10,1,9,3,39.212294455165605,14.0,Shipped
3144,2024-01-05,5,5,10,122.11576401254484,18.0,Pending
3145,2023-11-18,8,4,5,9.0,23.0,Shipped
3146,2024-03-29,7,5,4,47.0,21.0,Shipped
3147,2023-11-24,6,4,1,60.0,13.0,Shipped
3148,2023-06-08,9,4,3,50.32621988645329,25.0,Shipped
3149,2023-02-13,3,4,3,70.17999225183635,15.0,Shipped
3150,2024-01-30,3,9,9,69.3873007780731,19.0,Shipped
3151,2024-05-21,5,2,5,71.0,26.0,Shipped
3152,2024-12-03,1,7,6,98.37319973260574,22.0,Shipped
3153,2023-01-20,1,4,9,71.01073053189634,11.0,Shipped
3154,2023-08-19,4,2,9,3.8394317241653515,23.0,Shipped
3155,2023-10-08,7,5,10,48.0,19.0,Shipped
3156,2023-06-06,4,4,2,83.06158119001859,14.0,Shipped
3157,2024-04-19,3,3,3,27.0,22.0,Shipped
3158,2023-03-27,8,4,1,47.0,29.0,Shipped
3159,2024-10-16,3,5,1,14.0,29.0,Shipped
3160,2023-04-12,10,7,8,80.0,17.0,Shipped
3161,2024-02-12,7,1,4,123.78644216723012,21.0,Shipped
3162,2023-04-07,3,1,10,93.0,14.0,Shipped
3163,2024-04-25,2,6,3,14.0,13.0,Shipped
3164,2024-11-16,9,7,1,66.0,30.0,Shipped
3165,2024-08-07,8,9,4,101.67360197373065,14.0,Pending
3166,2024-09-26,5,7,7,81.0,16.0,Shipped
3167,2023-03-23,9,1,8,68.0,24.0,Shipped
3168,2024-05-22,1,8,4,39.0,27.0,Pending
3169,2024-12-05,3,10,9,106.59590645476334,20.0,Shipped
3170,2024-02-04,6,1,9,106.0723730651721,17.0,Shipped
3171,2024-09-30,9,8,6,88.0,18.0,Shipped
3172,2024-11-29,8,8,10,50.0,27.0,Shipped
3173,2023-11-03,1,4,9,29.0,18.0,Shipped
3174,2023-04-20,2,6,7,51.0,23.0,Shipped
3175,2023-04-21,1,3,4,53.0,17.0,Shipped
3176,2023-08-14,5,10,8,50.287527447107365,24.0,Shipped
3177,2023-08-22,6,2,1,35.347490552152784,29.0,Shipped
3178,2023-05-11,6,8,5,77.0,15.0,Shipped
3179,2024-01-14,8,10,8,105.41790690301214,24.0,Shipped
3180,2023-09-22,2,3,2,49.0,19.0,Shipped
3181,2024-03-29,6,4,3,77.0,19.0,Shipped
3182,2024-07-05,9,4,2,60.21507823658062,16.0,Shipped
3183,2023-01-14,3,6,3,120.74878637481618,13.0,Shipped
3184,2023-05-11,10,5,4,40.0,21.0,Shipped
3185,2023-06-20,10,2,6,21.249108677841978,19.0,Shipped
3186,2024-03-28,10,5,2,55.0,20.0,Shipped
3187,2024-08-22,3,8,9,120.70973371351538,18.0,Shipped
3188,2024-09-08,8,4,1,89.0,19.0,Shipped
3189,2024-08-27,10,5,8,46.626678637185705,11.0,Shipped
3190,2024-02-03,1,1,6,56.555388102482254,22.0,Shipped
3191,2024-07-26,7,5,2,106.3355006927524,27.0,Pending
3192,2023-12-30,5,4,8,95.01525615427676,13.0,Shipped
3193,2023-11-10,2,4,7,60.0,20.0,Shipped
3194,2023-10-21,4,1,10,44.0,19.0,Shipped
3195,2024-03-05,7,9,7,78.0,26.0,Shipped
3196,2023-12-01,5,10,6,107.05924349999307,28.0,Shipped
3197,2023-06-06,8,3,9,113.17205705168547,26.0,Shipped
3198,2023-01-14,7,8,6,86.22035137866813,17.0,Shipped
3199,2024-12-16,10,4,7,85.16667489792168,16.0,Shipped
3200,2024-06-05,6,3,9,50.96031283172507,16.0,Pending
3201,2023-11-22,6,9,2,49.0,15.0,Shipped
3202,2023-12-12,9,8,7,30.96350179474588,17.0,Shipped
3203,2023-05-06,6,8,5,29.0,14.0,Shipped
3204,2023-08-21,10,10,10,36.95305075468443,19.0,Shipped
3205,2023-04-14,7,7,2,54.0,15.0,Shipped
3206,2024-10-17,10,3,8,71.0,20.0,Shipped
3207,2023-08-15,4,3,9,49.68036790009955,14.0,Pending
3208,2024-02-02,5,2,3,21.34933967651719,29.0,Shipped
3209,2024-12-11,1,4,8,38.35986605891642,21.0,Pending
3210,2023-08-26,2,5,10,60.80247130030128,25.0,Shipped
3211,2024-07-20,5,9,3,34.45617514070671,16.0,Pending
3212,2024-08-16,9,2,2,5.103827539044636,24.0,Shipped
3213,2024-08-06,8,7,7,97.48322133411338,21.0,Shipped
3214,2024-04-16,2,5,5,17.0,26.0,Shipped
3215,2024-06-02,8,6,10,38.189272179681275,17.0,Shipped
3216,2023-01-29,4,9,2,109.22997005022005,25.0,Shipped
3217,2023-06-25,10,8,7,48.59647028216555,15.0,Shipped
3218,2023-12-13,8,1,10,123.37665543258043,20.0,Shipped
3219,2023-01-23,2,2,10,97.21613633854547,22.0,Shipped
3220,2023-07-19,5,3,1,119.01179809561437,38.0,Shipped
3221,2023-02-05,7,2,10,3.6221635071057543,15.0,Shipped
